,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
193,193,5,“One side of _what?_ The other side of _what?_” thought Alice to herself.,13,73,forest,EXT,day,Caterpillar's advice on changing size,The Caterpillar advises Alice about the mushroom that can make her grow taller or shorter. This pivotal moment presents Alice with the means to navigate her physical changes in Wonderland.,6.0,,,,Climax,0.005406829150631715,3.069176518542101,-0.14954259129858175,-0.14236157067933303,8
194,194,5,"“Of the mushroom,” said the Caterpillar, just as if she had asked it aloud; and in another moment it was out of sight.",23,118,forest,EXT,day,Caterpillar's advice on changing size,The Caterpillar advises Alice about the mushroom that can make her grow taller or shorter. This pivotal moment presents Alice with the means to navigate her physical changes in Wonderland.,6.0,,,,Climax,0.008865403084029031,3.07804192162613,-0.14080174472197987,-0.14088070168897002,8
195,195,5,"Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question. However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.",60,311,forest,EXT,day,,,,,,,,0.00512743535430908,3.083169356980439,-0.13921497002623143,-0.14575643131411856,8
196,196,5,"“And now which is which?” she said to herself, and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!",37,193,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,,,,Turning Point,0.00624688302335758,3.0894162400037963,-0.1398208282570415,-0.13953899749366877,8
197,197,5,"She was a good deal frightened by this very sudden change, but she felt that there was no time to be lost, as she was shrinking rapidly; so she set to work at once to eat some of the other bit. Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.",75,366,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,,,,Turning Point,0.010741070387468488,3.100157310391265,-0.13395629729840314,-0.13054022703856077,8
198,198,5,"“Come, my head’s free at last!” said Alice in a tone of delight, which changed into alarm in another moment, when she found that her shoulders were nowhere to be found: all she could see, when she looked down, was an immense length of neck, which seemed to rise like a stalk out of a sea of green leaves that lay far below her.",64,327,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,Action,Alice notices her head has grown significantly larger than her shoulders.,Alice,Turning Point,0.013206292148386924,3.113363602539652,-0.14035324711268438,-0.11898664813927103,8
199,199,5,"“What _can_ all that green stuff be?” said Alice. “And where _have_ my shoulders got to? And oh, my poor hands, how is it I can’t see you?” She was moving them about as she spoke, but no result seemed to follow, except a little shaking among the distant green leaves.",51,267,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,,,,Turning Point,0.0017210111763097534,3.115084613715962,-0.13863441547457456,-0.1190732349097143,8
200,200,5,"As there seemed to be no chance of getting her hands up to her head, she tried to get her head down to them, and was delighted to find that her neck would bend about easily in any direction, like a serpent. She had just succeeded in curving it down into a graceful zigzag, and was going to dive in among the leaves, which she found to be nothing but the tops of the trees under which she had been wandering, when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face, and was beating her violently with its wings.",108,542,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,,,,Turning Point,0.020250893672256225,3.135335507388218,-0.13130295064244185,-0.13795042532408022,8
201,201,5,“Serpent!” screamed the Pigeon.,4,31,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,Statement,The Pigeon wrongly accuses Alice of being a serpent.,Pigeon,Climax,0.0021848938938142785,3.1375204012820324,-0.12922031764251593,-0.1386110319504824,8
202,202,5,“I’m _not_ a serpent!” said Alice indignantly. “Let me alone!”,10,62,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.002679409359613095,3.1401998106416453,-0.1310262522748439,-0.1405903840212724,8
203,203,5,"“Serpent, I say again!” repeated the Pigeon, but in a more subdued tone, and added with a kind of sob, “I’ve tried every way, and nothing seems to suit them!”",30,158,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.010353977785949488,3.1505537884275947,-0.13443915684387944,-0.1308150610908219,8
204,204,5,"“I haven’t the least idea what you’re talking about,” said Alice.",11,65,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.004236640188200915,3.1547904286157955,-0.13094372925832842,-0.13320903395584105,8
205,205,5,"“I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried hedges,” the Pigeon went on, without attending to her; “but those serpents! There’s no pleasing them!”",29,171,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.008605641813737302,3.163396070429533,-0.13233415764088544,-0.12471646191085234,8
206,206,5,"Alice was more and more puzzled, but she thought there was no use in saying anything more till the Pigeon had finished.",22,119,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.005368937792143962,3.1687650082216767,-0.12850025848773375,-0.12095791028830218,8
207,207,5,"“As if it wasn’t trouble enough hatching the eggs,” said the Pigeon; “but I must be on the look-out for serpents night and day! Why, I haven’t had a wink of sleep these three weeks!”",35,182,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,Statement,The Pigeon expresses its frustration over trying to deal with serpents.,Pigeon,Climax,0.0057216965354382745,3.174486704757115,-0.13378244520424223,-0.11875874800789,8
208,208,5,"“I’m very sorry you’ve been annoyed,” said Alice, who was beginning to see its meaning.",15,87,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.007909038704066767,3.1823957434611816,-0.13602023951303874,-0.11117289473657345,8
209,209,5,"“And just as I’d taken the highest tree in the wood,” continued the Pigeon, raising its voice to a shriek, “and just as I was thinking I should be free of them at last, they must needs come wriggling down from the sky! Ugh, Serpent!”",45,233,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.0025482815768216966,3.1849440250380034,-0.13379119321697971,-0.10993794874391044,8
210,210,5,"“But I’m _not_ a serpent, I tell you!” said Alice. “I’m a—I’m a—”",13,65,forest,EXT,day,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.007046082760706447,3.19199010779871,-0.12693359701841797,-0.11155679297613172,8
211,211,5,“Well! _What_ are you?” said the Pigeon. “I can see you’re trying to invent something!”,15,87,,,,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,,,,Climax,0.0022305623140864185,3.1942206701127964,-0.1272915315209105,-0.1137584494272948,8
212,212,5,"“I—I’m a little girl,” said Alice, rather doubtfully, as she remembered the number of changes she had gone through that day.",21,124,,,,Encounter with the Pigeon,"Alice meets a Pigeon who accuses her of being a serpent, highlighting her confusion about her own identity and appearance as she navigates Wonderland.",5.0,Statement,"Alice declares she is a little girl, but doubts if it holds true.",Alice,Climax,0.0013291922278814792,3.1955498623406777,-0.12720958941129767,-0.11243178538944168,8
